pathway_id,pathway_name,pathway_genes,edit
mmu04723,Retrograde_endocannabinoid_signaling,"100041273,100042503,100503710,104110,104111,104130,108071,110886,11512,11513,11514,11515,116837,12286,12287,12288,12289,12292,12801,14073,140919,14394,14395,14396,14397,14399,14400,14401,14402,14403,14404,14405,14406,14407,14408,14409,14677,14678,14679,14681,14682,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14799,14800,14802,14816,16438,16439,16440,16519,16521,16522,16524,17716,17717,17718,17719,17720,17721,17722,17991,17992,17993,17995,18747,18749,18750,18751,18752,18795,18796,18797,18798,19094,19225,210044,216227,216643,22348,224129,225887,226646,227197,230075,231871,23945,242864,26413,26414,26415,26416,26417,26419,26420,269060,29857,328699,407785,407790,432530,53623,54405,54652,57249,595136,64337,66046,66066,66082,66091,66108,66218,66377,66414,66416,66495,66916,67130,67184,67264,67273,68194,68197,68198,68202,68342,68349,68375,69875,70316,72900,72961,75406,78330,",1.0
mmu04724,Glutamatergic_synapse,"100503710,104110,104111,105727,108068,108069,108071,108072,108073,110355,110637,11512,11513,11514,11515,12286,12288,12289,13385,140919,14645,14660,14677,14678,14679,14681,14682,14683,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14799,14800,14802,14805,14806,14807,14809,14810,14811,14812,14813,14814,14816,14823,16438,16439,16440,16519,170483,18747,18749,18750,18751,18752,18783,18795,18796,18797,18798,18805,18806,19055,19056,19057,19058,19059,20510,20511,20512,20513,210044,210274,211429,216227,216456,22063,224129,224997,232889,242443,242607,243961,26413,26417,26556,26557,26558,268934,271844,320129,329502,432530,53623,58234,64337,66066,67760,72961,76257,78390,",1.0
mmu04725,Cholinergic_synapse,"100503710,104110,104111,104709,108015,108058,110834,110862,11423,11438,11440,11441,11444,11512,11513,11514,11515,11651,11652,11911,12043,12286,12287,12288,12289,12292,12322,12323,12325,12326,12647,12669,12671,12672,12912,12913,14281,14360,14672,14677,14678,14679,14681,14682,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,15461,16438,16439,16440,16452,16515,16518,16519,16520,16522,16535,16536,16653,18176,18706,18707,18708,18709,18710,18747,18749,18750,18751,18752,18795,18796,18797,18798,20508,208647,208677,210044,211480,213788,224129,226922,231991,23797,243764,26395,26413,26417,26427,30955,320207,432530,54652,60613,63993,64337,66066,74769,78284,",1.0
mmu04726,Serotonergic_synapse,"100066,100503710,107141,109731,109880,110157,110877,11684,11685,11686,11687,11688,11689,11820,11836,12286,12287,12288,12289,12292,12367,13095,13096,13097,13098,13099,13101,13105,13109,13110,13195,140492,14400,14401,14402,14677,14678,14679,14681,14682,14683,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,15461,15550,15551,15552,15557,15558,15559,15560,15561,15562,15563,15564,15565,15566,15567,16438,16439,16440,16508,16519,16521,16522,16524,16653,17161,18176,18747,18749,18750,18751,18752,18783,18795,18796,18797,18798,19224,19225,19252,211429,214084,216343,21990,22063,223706,223864,224129,226105,226143,230459,232889,242546,26395,26413,26417,271844,329502,380997,404195,433247,545123,54652,56448,57014,64337,66066,665095,69888,71754,72082,72303,74519,76279,78390,81906,",1.0
mmu04727,GABAergic_synapse,"100503710,104110,104111,105727,110886,11512,11513,11514,11515,12286,12287,12288,12289,12292,14394,14395,14396,14397,14399,14400,14401,14402,14403,14404,14405,14406,14407,14408,14409,14411,14412,14415,14417,14645,14660,14677,14678,14679,14681,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,15114,16522,18195,18747,18749,18750,18751,18752,20779,209837,210044,216456,216643,22348,224129,227120,232333,242425,243616,268566,268860,328699,432530,54393,54652,56486,57138,57249,57436,64337,66066,67760,70827,76257,93739,",1.0
mmu04728,Dopaminergic_synapse,"100039815,100039830,100503710,108058,109689,109731,110877,11651,11652,11865,11909,11911,12286,12287,12288,12289,12313,12314,12315,12322,12323,12325,12753,12846,12912,12913,12915,13162,13195,13488,13489,13490,13491,13492,14281,14677,14678,14679,14680,14681,14682,14683,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14799,14800,14802,14811,14812,16438,16439,16440,16519,16521,16522,16524,16572,16573,16574,17161,18747,18749,18750,18751,18752,18795,18796,18797,18798,19045,19046,19047,19049,19052,19053,19054,19055,19056,19057,19094,20265,208647,208677,214084,216869,21770,21823,224129,225849,226849,231991,235542,23797,26414,26415,26416,26419,26420,26427,26931,26932,269643,29857,434233,494124,51792,52432,53623,56637,59032,606496,64337,66066,68566,70405,71978,72930,73699,75600,78284,791260,80796,",1.0
mmu04740,Olfactory_transduction,"100038859,100038860,100040268,100041187,100042690,100043200,100043474,104111,108058,108167789,109689,110355,110511,110891,110893,117004,117005,12313,12314,12315,12322,12323,12325,12789,12790,14680,14688,14708,14918,14919,170639,170648,18307,18310,18312,18313,18314,18315,18316,18317,18322,18323,18324,18328,18329,18330,18331,18332,18341,18343,18344,18345,18346,18347,18348,18349,18350,18351,18352,18354,18356,18357,18358,18359,18361,18362,18363,18365,18366,18367,18368,18369,18370,18372,18373,18573,18574,18575,18747,18749,19091,19092,193053,194433,19735,20541,207728,211472,216783,216869,218066,219019,227789,228228,228443,233578,233649,233670,235248,235256,236509,236784,236785,238384,243634,244187,257662,257664,257665,257666,257667,257734,257872,257875,257881,257882,257883,257884,257885,257886,257887,257888,257889,257890,257891,257892,257898,257900,257901,257902,257904,257905,257906,257909,257910,257912,257913,257914,257915,257916,257917,257919,257921,257926,257929,257932,257933,257936,257938,257939,257941,257943,257947,257950,257951,257956,257958,257959,257961,257962,257963,257971,257972,257973,257974,257975,257978,257979,257980,257985,257996,258016,258019,258020,258022,258023,258025,258027,258028,258036,258039,258041,258042,258051,258055,258056,258060,258065,258067,258068,258069,258074,258075,258086,258087,258089,258095,258097,258098,258101,258103,258105,258111,258113,258117,258120,258134,258135,258136,258139,258147,258148,258150,258151,258153,258154,258155,258156,258158,258160,258163,258165,258168,258173,258177,258178,258180,258183,258189,258196,258198,258201,258203,258206,258207,258215,258216,258218,258220,258222,258224,258225,258227,258228,258231,258232,258233,258235,258236,258238,258241,258242,258245,258246,258247,258248,258249,258252,258255,258257,258258,258259,258261,258263,258264,258265,258266,258267,258268,258269,258270,258271,258272,258273,258274,258275,258276,258277,258278,258279,258280,258281,258282,258283,258284,258285,258286,258287,258288,258289,258290,258291,258292,258293,258294,258295,258296,258297,258298,258299,258300,258301,258302,258303,258304,258305,258306,258307,258308,258309,258310,258311,258313,258314,258315,258316,258317,258318,258319,258320,258321,258322,258323,258324,258325,258326,258327,258328,258329,258330,258331,258333,258334,258335,258336,258338,258339,258340,258341,258342,258343,258344,258345,258346,258347,258348,258350,258351,258352,258353,258354,258355,258356,258357,258358,258359,258360,258361,258362,258363,258364,258365,258366,258368,258369,258370,258371,258372,258373,258374,258375,258377,258378,258379,258380,258381,258383,258384,258385,258386,258387,258388,258389,258390,258391,258392,258393,258394,258395,258396,258397,258398,258399,258401,258402,258403,258404,258405,258406,258407,258408,258409,258410,258411,258412,258413,258414,258415,258416,258417,258418,258420,258421,258422,258423,258424,258425,258426,258427,258428,258429,258430,258431,258432,258433,258434,258435,258436,258437,258438,258439,258440,258441,258442,258443,258444,258445,258446,258447,258448,258449,258450,258451,258453,258454,258455,258456,258457,258458,258459,258460,258461,258462,258463,258464,258465,258466,258468,258469,258470,258471,258472,258474,258475,258477,258478,258479,258480,258481,258482,258483,258484,258485,258486,258487,258488,258489,258490,258491,258492,258493,258494,258495,258497,258498,258499,258500,258501,258502,258503,258504,258505,258506,258507,258508,258511,258512,258513,258515,258516,258517,258518,258519,258520,258521,258522,258523,258524,258525,258526,258527,258528,258529,258530,258531,258532,258533,258534,258536,258537,258538,258540,258541,258542,258543,258544,258545,258546,258547,258548,258549,258550,258551,258552,258553,258554,258555,258557,258558,258559,258560,258561,258562,258563,258564,258565,258566,258568,258569,258570,258571,258572,258573,258575,258577,258579,258580,258581,258582,258583,258584,258585,258586,258587,258589,258590,258591,258592,258593,258594,258595,258597,258598,258600,258601,258602,258603,258604,258605,258606,258607,258608,258609,258610,258611,258612,258613,258614,258615,258616,258617,258618,258620,258621,258622,258623,258624,258625,258626,258627,258628,258629,258630,258631,258632,258633,258634,258635,258636,258638,258639,258640,258641,258643,258644,258645,258647,258648,258649,258650,258652,258653,258654,258655,258656,258657,258658,258659,258660,258661,258662,258663,258665,258666,258667,258668,258669,258670,258671,258672,258673,258674,258675,258676,258677,258678,258679,258680,258682,258683,258684,258685,258686,258687,258688,258689,258690,258691,258692,258693,258694,258695,258696,258697,258698,258699,258700,258701,258702,258703,258704,258705,258706,258708,258709,258710,258711,258712,258713,258715,258716,258717,258718,258719,258720,258721,258722,258723,258724,258725,258726,258727,258728,258729,258730,258731,258732,258733,258734,258736,258737,258738,258739,258740,258741,258742,258743,258744,258745,258746,258747,258748,258749,258750,258751,258752,258753,258754,258755,258756,258757,258758,258759,258762,258763,258764,258765,258766,258767,258768,258769,258770,258771,258772,258773,258774,258775,258776,258777,258778,258780,258781,258782,258783,258784,258785,258786,258787,258788,258789,258790,258791,258792,258793,258794,258797,258798,258799,258800,258801,258802,258803,258804,258805,258806,258807,258808,258809,258810,258811,258812,258814,258815,258816,258817,258818,258819,258820,258821,258822,258823,258824,258825,258826,258828,258829,258830,258831,258832,258833,258834,258835,258836,258837,258838,258840,258841,258842,258843,258844,258845,258846,258850,258851,258852,258853,258854,258857,258858,258859,258861,258862,258863,258865,258866,258867,258868,258869,258871,258872,258873,258874,258875,258877,258879,258880,258881,258882,258883,258886,258887,258888,258889,258890,258891,258892,258893,258894,258895,258896,258897,258898,258899,258900,258901,258902,258903,258904,258905,258907,258908,258910,258912,258913,258914,258915,258917,258918,258919,258920,258921,258922,258923,258924,258925,258926,258927,258928,258929,258930,258931,258932,258933,258934,258935,258937,258938,258939,258940,258941,258942,258943,258944,258945,258946,258947,258949,258950,258951,258952,258953,258954,258955,258956,258958,258959,258960,258961,258962,258963,258964,258967,258968,258969,258970,258971,258972,258973,258974,258975,258976,258977,258979,258980,258982,258983,258984,258985,258987,258988,258989,258990,258991,258992,258993,258994,258995,258996,258997,258998,258999,259000,259001,259002,259003,259004,259005,259006,259007,259008,259009,259010,259011,259012,259013,259014,259015,259016,259017,259018,259019,259020,259021,259022,259023,259024,259025,259026,259027,259030,259031,259032,259033,259034,259035,259036,259037,259038,259039,259040,259041,259042,259044,259045,259046,259047,259048,259049,259050,259051,259052,259053,259054,259055,259056,259057,259058,259061,259062,259063,259064,259066,259067,259068,259069,259070,259071,259072,259073,259074,259075,259078,259080,259081,259082,259083,259084,259085,259086,259087,259088,259089,259091,259092,259093,259095,259096,259097,259098,259099,259100,259102,259103,259104,259105,259106,259107,259108,259109,259110,259111,259112,259113,259114,259115,259116,259117,259118,259119,259122,259123,259124,259125,259126,259145,259147,259148,259151,259159,259161,259162,259163,259165,269862,27216,276865,277562,277935,29845,29846,29849,320129,329460,333329,383243,384703,384732,404222,404307,404309,404310,404311,404312,404313,404314,404315,404316,404317,404318,404319,404321,404322,404323,404324,404325,404327,404328,404329,404330,404331,404335,404336,404337,404339,404346,404473,406175,406176,406186,433031,433449,435804,436002,494124,52589,544748,545205,545417,545985,546488,546747,546896,546989,56014,56015,56858,56860,56861,57250,57251,57269,57270,57271,57272,629524,634104,64337,66786,668035,70405,75600,80706,80796,",1.0
mmu04742,Taste_transduction,"104110,110326,110876,110886,112408,11418,11512,11514,12286,12288,12496,12671,14394,14395,14396,14397,14399,14695,14816,15550,15551,15552,15557,15561,16440,16529,18441,18573,18574,18575,18747,18749,20269,20274,20276,20277,20278,228139,231602,242425,242851,244646,268934,277899,329064,330953,353148,353165,353166,353167,353325,387339,387340,387341,387342,387343,387344,387345,387346,387347,387348,387349,387351,387352,387353,387354,387355,387356,387511,387512,387513,387514,387515,387616,54393,546729,56843,57014,57252,57253,57254,57385,574417,630845,64337,667992,83770,83771,",1.0
mmu04744,Phototransduction,"107477,12313,12314,12315,12788,14685,14686,14688,14699,14913,14918,14919,18587,18588,19674,19739,20215,212541,214111,225600,24013,245650,333329,494124,70405,75600,80796,",1.0
mmu04750,Inflammatory_mediator_regulation_of_TRP_channels,"100040843,100066,104110,104111,107141,108058,11418,11419,11512,11513,11514,11515,11684,11685,12061,12062,12313,12314,12315,12322,12323,12325,13095,13096,13097,13098,13099,13109,13110,13117,13118,13119,14063,14682,14683,15465,15558,15559,15560,16000,16176,16177,16180,16438,16439,16440,16644,171209,171382,18048,18049,18211,18442,18706,18707,18708,18709,18710,18747,18749,18750,18751,18752,18753,18754,18755,18761,18783,18795,18796,18797,18798,18803,19045,19046,19047,19094,19217,19219,193034,20779,210044,211429,22368,224129,226105,226143,230459,230639,232889,234779,241118,242546,246788,26397,26399,26414,26415,26416,26419,26420,271844,277328,277753,29857,329502,385643,404195,432530,433247,434233,435802,494124,53357,58170,63873,665095,666168,69888,70405,72082,72303,74519,74769,75600,78390,80796,",1.0
mmu04810,Regulation_of_actin_cytoskeleton,"100503710,101314,104099,105855,107589,108083,108100,109700,109711,109880,110157,11461,11465,117150,11789,11836,11848,11867,12061,12062,12540,12631,12632,12669,12671,12672,12767,12927,12928,12929,13367,13645,13649,13800,14061,14062,14083,14163,14164,14165,14170,14171,14172,14173,14174,14175,14176,14177,14178,14179,14180,14182,14183,14184,14186,14268,14673,14674,14701,14745,15461,16333,16334,16398,16399,16400,16401,16402,16403,16404,16407,16408,16409,16410,16411,16412,16414,16415,16416,16419,16420,16421,16644,16653,16801,16885,16886,170758,17451,17532,17698,17880,17886,17898,17906,17907,17931,18176,18479,18481,18590,18591,18595,18596,18643,18645,18706,18707,18708,18709,18710,18711,18717,18718,18719,18720,19045,19046,19047,19241,192897,19303,19353,19354,19684,19877,19878,20130,20259,20315,20430,20544,20662,20663,20779,213119,213435,213788,214230,216963,21844,219140,22324,22325,22330,22350,224105,226970,227753,228785,231637,232807,232906,237860,23805,238564,23920,241226,241656,242687,243764,245857,26395,26396,26413,26417,29875,30938,319480,320910,329165,329251,330662,381810,381924,382562,385643,404710,434233,50884,53978,54004,54126,544963,54635,56378,56419,56443,56636,57257,59310,60595,64654,66922,67112,67268,67653,67771,67938,68089,69632,70584,71785,71960,73178,73341,74192,74769,75477,76709,76884,77579,78134,80857,80903,83767,98932,",1.0
mmu04910,Insulin_signaling_pathway,"100705,102093,103988,104215,105651,105787,106628,107476,107746,108079,108097,108099,109880,110078,110094,110095,110157,11651,11652,11836,12015,12313,12314,12315,12402,12702,12703,12928,12929,13684,13685,13712,140491,14104,14120,14121,14251,14252,14377,14378,14784,14936,15275,15277,15461,16150,16332,16333,16334,16337,16367,16369,16370,16653,16890,17346,17347,18176,18534,18576,18607,18679,18682,18706,18707,18708,18709,18710,18747,18749,18759,18762,18770,19017,19045,19046,19047,19079,19082,19084,19085,19087,19088,19246,19268,19309,19744,20104,20411,20416,20418,20528,20662,20663,20787,208650,212032,212111,216019,216148,216233,218268,22084,228966,232493,23797,23921,241113,244416,26395,26396,26413,26414,26417,26419,26420,26987,271849,384783,434233,494124,53412,53413,54646,56458,56637,56717,58988,64930,67296,68401,68961,70405,72508,74370,74551,74769,75600,80796,",1.0
mmu04911,Insulin_secretion,"100502876,103988,104110,104111,108058,11512,11513,11514,11515,11516,11517,116838,11909,11911,11928,11931,11932,11933,11936,12288,12289,12292,12322,12323,12325,12424,12425,12671,12912,12913,12915,140492,140493,14526,14607,14652,14672,14682,14683,16333,16334,16440,16514,16531,16532,16533,16534,18609,18747,18749,18750,18751,18752,18795,18796,18797,18798,19339,20191,20525,20526,20614,208647,208677,20907,20927,210044,22318,224129,231991,232975,233081,236781,26427,26875,27222,432530,54652,56508,58802,67821,68667,72413,78284,84036,98660,",1.0
mmu04912,GnRH_signaling_pathway,"104110,104111,108058,110157,11512,11513,11514,11515,11911,12288,12289,12292,12313,12314,12315,12322,12323,12325,12540,12640,13649,13653,13712,14308,14672,14682,14683,14714,14715,14784,15200,15461,16438,16439,16440,16476,16653,16866,17387,17390,18176,18747,18749,18750,18751,18753,18783,18795,18796,18797,18798,18805,18806,19094,19229,20662,20663,20779,210044,211429,224129,232889,23939,26395,26396,26397,26398,26399,26400,26401,26405,26406,26407,26413,26414,26415,26416,26417,26419,26420,271844,29857,329502,432530,494124,54652,70405,75600,78390,80796,",1.0
mmu04913,Ovarian_steroidogenesis,"100043456,100066,104110,104111,11512,11513,11514,11515,11689,12155,12161,12640,13070,13074,13075,13076,13078,13109,13110,14308,14309,14683,15485,15486,15490,15492,15493,15495,15496,15497,16000,16001,16333,16334,16337,16835,16866,16867,171210,171281,171282,18747,18749,18783,19225,20778,20845,210044,211429,217698,224129,230459,232889,242546,26897,271844,329502,432530,665095,74519,78390,",1.0
mmu04914,Progesterone-mediated_oocyte_maturation,"104110,104111,109880,110033,110157,110651,11512,11513,11514,11515,11651,11652,11836,12235,12427,12428,12442,12530,12531,12532,12534,12566,12877,14677,14678,14679,15516,15519,16000,16001,16333,16334,16653,17120,17222,17451,18576,18667,18706,18707,18708,18709,18710,18747,18749,18817,19094,20111,20112,20868,20878,208922,209091,210044,217232,224129,231207,23797,241634,26395,26413,26414,26415,26416,26417,26419,26420,268697,268930,29857,330228,432530,52206,52563,56150,56317,56371,59008,66156,66440,67071,67579,68999,69010,69957,70891,71890,74673,74769,99152,",1.0
mmu04915,Estrogen_signaling_pathway,"104110,104111,107656,110157,11512,11513,11514,11515,11651,11652,11909,11911,12043,12313,12314,12315,12912,12913,12915,13033,13649,13982,13983,14228,14229,14281,14677,14678,14679,14681,14682,14683,14784,14816,15200,15461,15481,15482,15511,15512,15516,15519,16438,16439,16440,16476,16519,16521,16522,16524,16653,16660,16661,16663,16664,16665,16666,16667,16668,16669,16670,16671,16672,16673,16675,17390,17395,17977,17978,17979,18127,18176,18390,18667,18706,18707,18708,18709,18710,18747,18749,18753,18795,18796,18797,18798,18976,193740,19401,20416,20418,20662,20663,20683,20779,208647,208677,210044,216148,21784,21802,22027,224129,231991,237934,23797,242425,26395,26396,26413,26417,26427,268482,271849,320864,406221,432530,494124,53617,54393,55960,66809,68239,70405,70810,70843,71888,74769,75600,75706,76854,78284,80796,94179,",1.0
mmu04916,Melanogenesis,"104110,104111,108058,110157,11512,11513,11514,11515,12313,12314,12315,12322,12323,12325,12387,12912,12913,12914,13190,13542,13543,13544,13614,13618,14362,14365,14366,14367,14368,14369,14370,14371,14677,14678,14679,14681,14682,14683,15461,16590,16653,16842,17199,17311,17342,18176,18747,18749,18750,18751,18752,18795,18796,18797,18798,18976,208647,208677,20890,210044,21414,21415,21416,216795,22173,22178,22408,22409,22410,22411,22412,224129,22413,22414,22415,22416,22417,22418,22419,22420,22421,22422,22423,26395,26396,26413,26417,26427,328572,432530,494124,50518,56637,57265,70405,75600,78284,80796,93735,93897,",1.0
mmu04917,Prolactin_signaling_pathway,"103988,110157,11651,11652,12443,12444,12640,12700,12702,12703,12991,13074,13711,13982,13983,14281,14430,14784,15461,16333,16334,16362,16452,16653,16866,16867,18033,18176,18706,18707,18708,18709,18710,19094,19109,19116,192157,19697,20416,20418,20526,20662,20663,20779,20846,20848,20850,20851,216148,216233,21823,21934,21943,22373,23797,26395,26396,26413,26414,26415,26416,26417,26419,26420,271849,28078,29857,54607,56468,56484,56637,67296,74769,",1.0
mmu04918,Thyroid_hormone_synthesis,"104110,104111,114479,11512,11513,11514,11515,11657,11889,11890,11909,11911,11928,11931,11932,11933,11936,12304,12330,12640,12912,12913,12915,14682,14683,14725,14775,14776,14778,14780,14782,14828,16438,16439,16440,18510,18747,18749,18750,18751,18752,18795,18796,18797,18798,208647,208677,210044,214593,21819,22018,22027,22094,22095,22130,22139,224129,231991,232975,23985,26427,27222,331535,432530,66811,67305,67821,69590,70337,74044,75512,78284,98660,99439,",1.0
mmu04919,Thyroid_hormone_signaling_pathway,"107585,110157,11461,11465,114875,11651,11652,11928,11931,11932,11933,11936,11937,11938,12015,12159,12371,12387,12443,12914,13370,13371,13982,140781,14463,14534,15182,15183,15251,15461,16410,16416,16653,17246,17869,17888,17977,17978,17979,18128,18129,18131,18132,18176,18519,18607,18640,18641,18642,18706,18707,18708,18709,18710,18747,18749,18750,18751,18752,18795,18796,18797,18798,18799,18802,18803,18821,19014,19744,20181,20182,20183,20185,20466,20502,20525,20544,20779,20846,210789,216154,21833,21834,22059,22084,22417,232975,234779,234959,23797,23989,26395,26396,26413,26417,26896,27222,327987,328572,329650,433759,53313,53901,54720,56421,56458,56637,56717,58807,59024,67381,67821,68975,69790,72469,72472,74055,74769,76199,98660,",1.0
mmu04920,Adipocytokine_signaling_pathway,"100705,105787,108079,108097,108099,109648,11450,11604,11651,11652,12491,12675,12702,12894,12895,14081,14377,14378,16150,16151,16367,16369,16370,16452,16846,16847,18033,18035,18036,18037,18534,18761,18976,19013,19017,19079,19082,19247,19697,20181,20182,20183,20525,20528,207565,20848,20869,216739,21926,21937,21938,22030,23797,241113,26414,26419,26420,328845,384783,433256,50790,56717,68401,68465,71609,72674,74205,74551,78070,78625,94180,",1.0
mmu04921,Oxytocin_signaling_pathway,"104110,104111,104709,105787,107589,108058,108079,108097,108099,110157,11461,11465,11512,11513,11514,11515,11848,12288,12289,12292,12293,12294,12295,12296,12297,12298,12299,12300,12313,12314,12315,12322,12323,12325,12326,12443,12494,12575,13629,13631,13649,13712,140723,14281,14677,14678,14679,14681,14682,14683,15461,16438,16439,16440,16476,16515,16518,16519,16520,16521,16522,16524,16653,17260,17904,17931,18018,18019,18021,18127,18160,18176,18429,18430,18747,18749,18750,18751,18752,18783,18795,18796,18797,18798,19045,19046,19047,19055,19056,19057,19058,19059,19079,19082,19225,19735,19877,19878,20190,20191,20192,207565,20779,210044,211429,211480,213435,215303,216459,224129,228785,230103,230899,232807,232889,234889,238564,239134,23938,23939,241113,26395,26396,26413,26417,271844,28240,30955,319734,320207,329251,329502,432530,434233,494124,52163,54195,54376,54377,54378,54652,54720,56808,60596,67653,70405,73181,75600,78390,80796,81904,81905,98932,",1.0
mmu04922,Glucagon_signaling_pathway,"100705,102093,103988,104570,105787,106557,107476,108058,108079,108097,108099,110078,110094,110095,11651,11652,11909,11911,12313,12314,12315,12322,12323,12325,12894,12895,12912,12913,12914,14120,14121,14377,14378,14526,14527,14682,14683,14936,15469,16438,16439,16440,16828,16832,16833,17691,18534,18576,18597,18598,18639,18641,18642,18648,18679,18682,18746,18747,18749,18795,18796,18797,18798,19013,19017,19055,19056,19057,19058,19059,19079,19082,19309,20525,20526,208647,208677,210044,231991,232493,235344,23797,241113,245509,245511,26427,328572,494124,56012,56420,56421,56458,68263,68401,68734,68961,70405,74343,74551,75600,78070,78284,80796,93759,",1.0
mmu04923,Regulation_of_lipolysis_in_adipocytes,"103968,104110,104111,109648,11512,11513,11514,11515,11539,11554,11555,11556,11651,11652,11770,11832,12640,14677,14678,14679,14683,16333,16334,16337,16367,16369,16370,16890,18160,18166,18576,18706,18707,18708,18709,18710,18747,18749,19091,19092,19218,19224,19225,210044,22094,22095,224129,225845,230899,23797,23945,384783,432530,66853,67469,74769,",1.0
mmu04924,Renin_secretion,"109305,11421,11512,11516,11517,11539,11554,11555,11556,11606,11607,11608,11826,12288,12289,12292,12313,12314,12315,12722,12912,13030,13614,13615,13616,13617,14677,14678,14679,14682,14683,16438,16439,16440,16518,16531,18160,18573,18574,18575,18576,18747,18749,18795,18796,18797,18798,19055,19056,19057,19058,19059,19092,19217,19219,19701,19702,217246,224129,229927,229933,230899,234889,23844,239134,494124,54195,54611,54652,60596,70405,75600,80796,80797,99663,99709,",1.0
mmu04925,Aldosterone_synthesis_and_secretion,"100043456,101540,104110,104111,108058,109305,11512,11513,11514,11515,11606,11607,11608,11908,11909,11911,11928,11931,11932,11933,11941,12288,12289,12291,12292,12313,12314,12315,12322,12323,12325,12326,12912,12913,12915,13070,13079,14672,14682,14683,15370,15492,15493,15495,15496,15497,16438,16439,16440,16521,16527,16835,16890,17200,18160,18227,18747,18749,18750,18751,18752,18754,18760,18795,18796,18797,18798,18976,207728,20778,20845,208647,208677,210044,215303,223604,224129,230899,231871,231991,232975,239556,26427,269060,27222,320707,381290,432530,494124,52163,54652,58226,67821,67972,70405,75292,75600,78284,80796,98660,",1.0
mmu04926,Relaxin_signaling_pathway,"100503710,104110,104111,109689,110157,11475,11512,11513,11514,11515,11651,11652,11909,11911,12825,12826,12827,12828,12829,12830,12842,12843,12912,12913,12915,13614,13618,13649,140498,14205,14281,14676,14677,14678,14679,14681,14683,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14784,15461,16336,16476,16653,17126,17386,17390,17395,18033,18035,18125,18126,18127,18176,18706,18707,18708,18709,18710,18747,18749,18750,18762,18795,18796,18797,18798,19094,19697,19773,20416,20418,20662,20663,20779,208647,208677,210044,212108,216148,216869,21803,21812,21813,22339,22340,22341,224129,231991,23797,23919,239336,242093,26395,26396,26398,26400,26413,26414,26415,26416,26417,26419,26420,26427,271849,29857,381489,432530,64337,66066,74769,78284,83995,83996,94216,",1.0
mmu04927,Cortisol_synthesis_and_secretion,"100043456,104110,104111,109305,110115,11512,11513,11514,11515,11606,11607,11608,11614,11909,11911,12288,12289,12291,12292,12912,12913,12915,13070,13072,13074,13079,14672,14682,14683,15370,15492,15493,15495,15496,15497,16438,16439,16440,16492,16526,16527,16835,17200,18514,18584,18747,18749,18795,18796,18797,18798,18976,20683,20778,20845,208647,208677,210044,218461,224129,231991,239556,26423,26427,320024,432530,54652,58226,77037,78284,",1.0
mmu04928,"Parathyroid_hormone_synthesis,_secretion_and_action","104110,104111,107889,109689,109880,110157,110385,11512,11513,11514,11515,11836,11848,11909,11911,12043,12095,12096,12097,12374,12393,12575,12912,12913,12915,13081,13115,13649,13653,14182,142681,14281,14462,14531,14672,14673,14674,14677,14678,14679,14682,14683,15200,16438,16439,16440,16478,16591,16658,16801,16973,16974,17258,17260,17261,17386,17387,17388,17389,17391,17938,18227,18577,18578,18747,18749,18750,18751,18752,18795,18796,18797,18798,18805,18806,19226,19227,19228,194352,20181,20182,20183,20505,20531,20683,208647,208677,210044,213498,216869,21943,22337,224129,231991,238871,23948,240047,26395,26413,26417,26427,26941,432530,64654,67653,74499,75547,78284,",1.0
mmu04929,GnRH_secretion,"109689,110157,114229,11651,11652,12288,12289,12291,12292,12640,13983,140492,140493,14672,14682,14714,15165,15166,15168,15461,16438,16439,16440,16514,16519,16521,16522,16524,16534,16653,16866,18176,18706,18707,18708,18709,18710,18750,18751,18752,18795,18796,18797,18798,20750,216869,22063,22066,22067,23797,239556,242425,26395,26396,26413,26417,280287,54393,54652,58226,74769,76854,84036,",1.0
mmu04935,"Growth_hormone_synthesis,_secretion_and_action","104110,104111,110157,11512,11513,11514,11515,11651,11652,11909,11911,12288,12289,12292,12702,12703,12912,12913,12914,12915,12927,12928,12929,14083,14281,14599,14600,14601,14602,14672,14677,14678,14679,14682,14683,14784,15461,16000,16005,16009,16367,16369,16370,16438,16439,16440,16452,16477,16653,18176,18706,18707,18708,18709,18710,18736,18747,18749,18750,18751,18752,18795,18796,18797,18798,18803,19094,20416,20418,20604,20605,20606,20607,20609,20662,20663,208188,20846,20848,20850,20851,208647,208677,210044,216148,216233,224129,231991,234779,23797,26395,26396,26397,26398,26399,26401,26413,26414,26415,26416,26417,26419,26420,26427,271639,271849,29857,328572,384783,432530,54652,56637,56717,58991,74769,78284,",1.0
